@relation ClassifierData

@attribute Term_frequency numeric
@attribute IDF numeric
@attribute TFxIDF numeric
@attribute First_occurrence numeric
@attribute Last_occurrence numeric
@attribute Spread numeric
@attribute Domain_keyphraseness numeric
@attribute Length numeric
@attribute Generality numeric
@attribute Node_degree numeric
@attribute Semantic_relatedness numeric
@attribute Wikipedia_keyphraseness numeric
@attribute Inverse_Wikip_frequency numeric
@attribute Total_Wikip_keyphraseness numeric
@attribute Keyphrase? {False,True}

@data
0.000151,0.223144,0.000034,0.10767,0.124714,0.017044,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.908127,0.927874,0.019746,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.231761,0.395344,0.163583,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.685928,0.686344,0.000416,0,3,0,0,0,0,0,0,False
0.000302,0.223144,0.000067,0.217626,0.643733,0.426107,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.137601,0.301185,0.163583,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.491582,0.972147,0.480565,0,1,0,0,0,0,0,0,False
0.000377,0.510826,0.000193,0.054666,0.512783,0.458117,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.053211,0.538557,0.485346,0,1,0,0,0,0,0,0,False
0.000679,0.510826,0.000347,0.155269,0.607566,0.452297,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.391603,0.417793,0.02619,0,2,0,0,0,0,0,0,False
0.000679,0.510826,0.000347,0.235086,0.769487,0.5344,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.247142,0.456038,0.208896,0,1,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.030971,0.912076,0.881106,0,1,0,0,0,0,0,0,False
0.000377,0.510826,0.000193,0.048223,0.352733,0.30451,0,1,0,0,0,0,0,0,False
0.000604,1.609438,0.000972,0.036791,0.64498,0.60819,0,1,0,0,0,0,0,0,False
0.000528,0.916291,0.000484,0.35398,0.932862,0.578882,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.261276,0.347537,0.086261,0,3,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.205363,0.987944,0.782582,2,1,0,0,0,0,0,0,False
0.000981,0.223144,0.000219,0.117647,0.620869,0.503222,0,1,0,0,0,0,0,0,False
0.000604,0.510826,0.000308,0.136354,0.878196,0.741842,0,1,0,0,0,0,0,0,False
0.000453,0.916291,0.000415,0.157971,0.999376,0.841405,0,2,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.506755,0.51694,0.010185,0,1,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.313033,0.745167,0.432135,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.644565,0.896072,0.251507,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.588443,0.619622,0.031179,0,4,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.384743,0.739763,0.35502,0,2,0,0,0,0,0,0,False
0.000377,1.609438,0.000607,0.23571,0.755976,0.520266,0,2,0,0,0,0,0,0,False
0.000528,0.916291,0.000484,0.187071,0.911453,0.724382,0,1,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.107254,0.3492,0.241946,0,2,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.147163,0.674704,0.527541,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.30264,0.985658,0.683018,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.258574,0.75556,0.496986,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.034089,0.334026,0.299938,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.466639,0.475577,0.008938,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.963833,0.964041,0.000208,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.813137,0.857202,0.044066,0,2,0,0,0,0,0,0,False
0.000453,0.223144,0.000101,0.190605,0.921638,0.731033,0,1,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.511952,0.787362,0.275411,1,1,0,0,0,0,0,0,False
0.000377,1.609438,0.000607,0.358553,0.379547,0.020994,0,1,0,0,0,0,0,0,False
0.000981,0.916291,0.000899,0.102889,0.974641,0.871752,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.173561,0.872584,0.699023,0,2,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.576803,0.649137,0.072334,0,1,0,0,0,0,0,0,False
0.000528,0.916291,0.000484,0.000208,0.943463,0.943255,0,1,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.064436,0.468094,0.403658,0,1,0,0,0,0,0,0,False
0.00083,0.510826,0.000424,0.101226,0.970276,0.86905,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.900021,0.900229,0.000208,0,5,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.046352,0.09603,0.049678,0,2,0,0,0,0,0,0,False
0.000377,0.916291,0.000346,0.507587,0.972355,0.464768,0,1,0,0,0,0,0,0,False
0.000302,0.510826,0.000154,0.118271,0.374143,0.255872,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.021201,0.472667,0.451465,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.147786,0.865724,0.717938,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.757847,0.769487,0.01164,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.589067,0.620245,0.031179,0,2,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.845147,0.861983,0.016836,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.282686,0.775514,0.492829,0,4,0,0,0,0,0,0,False
0.000377,0.223144,0.000084,0.154438,0.897111,0.742673,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.056537,0.415298,0.358761,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.5053,0.517772,0.012471,0,1,0,0,0,0,0,0,False
0.00083,0.916291,0.000761,0.001663,0.668052,0.66639,4,1,0,0,0,0,0,0,True
0.000151,1.609438,0.000243,0.609645,0.620869,0.011224,0,2,0,0,0,0,0,0,False
0.000377,1.609438,0.000607,0.126793,0.704843,0.57805,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.004781,0.011224,0.006444,0,1,0,0,0,0,0,0,False
0.000302,0.510826,0.000154,0.091249,0.887549,0.7963,0,1,0,0,0,0,0,0,True
0.000151,0.916291,0.000138,0.153191,0.787986,0.634795,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.077115,0.268551,0.191436,0,1,0,0,0,0,0,0,False
0.000453,0.223144,0.000101,0.077739,0.856371,0.778632,0,1,0,0,0,0,0,0,False
0.000906,0.510826,0.000463,0.413635,0.932446,0.518811,2,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.359385,0.462482,0.103097,0,3,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.130742,0.679069,0.548327,0,1,0,0,0,0,0,0,False
0.000377,0.510826,0.000193,0.144045,0.64311,0.499065,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.415922,0.533361,0.117439,0,2,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.282478,0.330285,0.047807,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.007899,0.010185,0.002286,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.532945,0.711702,0.178757,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.468302,0.493453,0.025151,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.019331,0.347953,0.328622,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.721056,0.749117,0.028061,0,4,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.082727,0.45874,0.376013,0,2,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.10185,0.860736,0.758886,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.087716,0.13386,0.046144,0,1,0,0,0,0,0,0,False
0.001358,0.510826,0.000694,0.017668,0.887965,0.870297,0,2,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.020162,0.703804,0.683642,0,1,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.149449,0.156308,0.006859,0,1,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.129911,0.651216,0.521305,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.699855,0.99127,0.291416,0,2,0,0,0,0,0,0,False
0.000604,0.223144,0.000135,0.05529,0.892122,0.836832,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.609852,0.621077,0.011224,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.103928,0.70609,0.602162,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.279152,0.315943,0.036791,0,1,0,0,0,0,0,0,False
0.000302,0.510826,0.000154,0.56932,0.948244,0.378923,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.173353,0.872376,0.699023,0,2,0,0,0,0,0,0,False
0.000377,0.223144,0.000084,0.198503,0.604448,0.405945,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.065475,0.793806,0.728331,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.816047,0.989399,0.173353,0,3,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.388069,0.418624,0.030555,0,4,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.398046,0.479942,0.081896,0,5,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.403035,0.898774,0.495739,0,3,0,0,0,0,0,0,False
0.000679,1.609438,0.001093,0.210351,0.778424,0.568073,0,1,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.440657,0.610892,0.170235,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.707961,0.771773,0.063812,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.104344,0.170858,0.066514,0,1,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.236749,0.446477,0.209728,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.390563,0.669507,0.278944,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.443983,0.460195,0.016213,0,2,0,0,0,0,0,0,False
0.000755,0.223144,0.000168,0.056953,0.896695,0.839742,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.313448,0.496778,0.18333,0,1,0,0,0,0,0,0,False
0.000453,1.609438,0.000729,0.024735,0.817709,0.792974,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.007899,0.010393,0.002494,0,1,0,0,0,0,0,0,False
0.001434,0.223144,0.00032,0.068593,0.802952,0.734359,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.403243,0.898982,0.495739,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.370193,0.426107,0.055914,0,5,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.021825,0.297859,0.276034,0,3,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.443983,0.460195,0.016213,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.155477,0.997714,0.842237,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.384743,0.739763,0.35502,0,1,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.02037,0.68572,0.66535,0,2,0,0,0,0,0,0,False
0.008452,0.510826,0.004317,0.017668,0.989399,0.971731,1,1,0,0,0,0,0,0,True
0.000151,1.609438,0.000243,0.173561,0.872584,0.699023,0,1,0,0,0,0,0,0,False
0.001283,0.223144,0.000286,0.214924,0.986697,0.771773,0,1,0,0,0,0,0,0,False
0.000453,1.609438,0.000729,0.066099,0.905009,0.838911,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.55768,0.932446,0.374766,0,3,0,0,0,0,0,0,False
0.000981,1.609438,0.001579,0.577219,0.948036,0.370817,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.140096,0.32197,0.181875,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.019539,0.054251,0.034712,0,2,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.783621,0.975889,0.192268,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.729162,0.744959,0.015797,0,2,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.845147,0.861983,0.016836,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.489711,0.495323,0.005612,0,1,0,0,0,0,0,0,False
0.000377,0.916291,0.000346,0.287882,0.737061,0.449179,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.844315,0.861152,0.016836,0,4,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.520682,0.936188,0.415506,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.115776,0.492413,0.376637,0,1,0,0,0,0,0,0,False
0.000604,1.609438,0.000972,0.022241,0.635003,0.612762,0,1,0,0,0,0,0,0,False
0.000679,1.609438,0.001093,0.035544,0.870089,0.834546,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.138433,0.844731,0.706298,0,2,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.813968,0.852629,0.038661,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.137601,0.301185,0.163583,0,2,0,0,0,0,0,0,False
0.000679,0.223144,0.000152,0.309707,0.621077,0.31137,0,1,0,0,0,0,0,0,False
0.000755,0.223144,0.000168,0.282686,0.954064,0.671378,0,1,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.230306,0.547495,0.31719,0,1,0,0,0,0,0,0,False
0.000302,0.510826,0.000154,0.689254,0.801289,0.112035,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.271046,0.768447,0.497402,0,3,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.319476,0.970692,0.651216,0,1,0,0,0,0,0,0,False
0.00083,0.916291,0.000761,0.101226,0.970276,0.86905,0,2,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.041364,0.678237,0.636874,0,4,0,0,0,0,0,0,False
0.000377,0.916291,0.000346,0.025359,0.840366,0.815007,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.099148,0.184577,0.085429,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.398046,0.479942,0.081896,0,1,0,0,0,0,0,0,False
0.000679,0.223144,0.000152,0.567657,0.948659,0.381002,14,1,0,0,0,0,0,0,True
0.000226,0.916291,0.000207,0.082519,0.458533,0.376013,0,2,0,0,0,0,0,0,False
0.000528,0.223144,0.000118,0.127208,0.579713,0.452505,0,1,0,0,0,0,0,0,False
0.000377,0.510826,0.000193,0.128248,0.647059,0.518811,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.113906,0.699231,0.585325,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.077531,0.856163,0.778632,0,2,0,0,0,0,0,0,True
0.000302,0.510826,0.000154,0.226564,0.964664,0.7381,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.404282,0.498857,0.094575,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.54708,0.900436,0.353357,0,1,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.401788,0.898774,0.496986,0,2,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.677406,0.790896,0.11349,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.39285,0.743504,0.350655,0,2,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.043234,0.824153,0.780919,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.900229,0.905425,0.005196,0,1,0,0,0,0,0,0,False
0.000679,0.510826,0.000347,0.019123,0.846809,0.827687,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.731241,0.74683,0.015589,0,3,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.885679,0.935149,0.04947,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.33943,0.66244,0.32301,0,1,0,0,0,0,0,0,False
0.001207,0.510826,0.000617,0.02037,0.922677,0.902307,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.210767,0.710247,0.49948,0,1,0,0,0,0,0,0,False
0.000604,0.223144,0.000135,0.103097,0.993764,0.890667,0,1,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.18915,0.303055,0.113906,0,1,0,0,0,0,0,0,False
0.000377,0.510826,0.000193,0.201206,0.779256,0.57805,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.19788,0.31615,0.118271,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.638537,0.810642,0.172106,0,1,0,0,0,0,0,0,False
0.000377,0.223144,0.000084,0.070879,0.668676,0.597797,0,1,0,0,0,0,0,0,False
0.000453,0.916291,0.000415,0.157971,0.999376,0.841405,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.730202,0.741634,0.011432,0,4,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.387653,0.475369,0.087716,0,2,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.689046,0.786115,0.097069,1,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.073374,0.461443,0.388069,0,2,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.110996,0.401164,0.290168,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.33465,0.606319,0.271669,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.39867,0.480565,0.081896,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.117439,0.570567,0.453128,0,3,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.141343,0.61588,0.474538,0,1,0,0,0,0,0,0,False
0.001132,0.916291,0.001037,0.021825,0.88942,0.867595,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.828102,0.96217,0.134068,0,4,0,0,0,0,0,0,False
0.000604,0.510826,0.000308,0.044897,0.90688,0.861983,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.472251,0.547287,0.075036,0,2,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.390771,0.996259,0.605487,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.026606,0.69736,0.670755,0,1,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.031179,0.810019,0.77884,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.609645,0.620869,0.011224,0,3,0,0,0,0,0,0,False
0.000755,0.510826,0.000385,0.231761,0.756184,0.524423,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.886302,0.934525,0.048223,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.356683,0.941384,0.584702,0,2,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.260237,0.556225,0.295988,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.819996,0.831012,0.011016,0,4,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.726252,0.75265,0.026398,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.577427,0.612762,0.035336,0,1,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.157763,0.981293,0.823529,0,1,0,0,0,0,0,0,False
0.000377,0.223144,0.000084,0.529827,0.947204,0.417377,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.279983,0.780919,0.500935,0,2,0,0,0,0,0,0,False
0.002188,0.510826,0.001118,0.102473,0.625442,0.522968,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.526294,0.57327,0.046976,0,1,0,0,0,0,0,0,False
0.000453,0.510826,0.000231,0,0.728123,0.728123,0,1,0,0,0,0,0,0,False
0.000755,1.609438,0.001214,0.119726,0.317813,0.198088,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.559135,0.883184,0.324049,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.588443,0.619622,0.031179,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.070048,0.098524,0.028476,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.173353,0.872376,0.699023,0,1,0,0,0,0,0,0,False
0.000453,0.916291,0.000415,0.399085,0.928497,0.529412,0,1,0,0,0,0,0,0,False
0.00083,0.223144,0.000185,0.028269,0.773228,0.744959,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.47433,0.895656,0.421326,0,2,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.089586,0.354812,0.265226,0,2,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.319268,0.393473,0.074205,0,1,0,0,0,0,0,0,False
0.000528,0.223144,0.000118,0.022033,0.430888,0.408855,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.063189,0.143213,0.080025,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.050509,0.969445,0.918936,0,1,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.721264,0.749532,0.028269,0,2,0,0,0,0,0,0,False
0.000377,0.223144,0.000084,0.341301,0.912492,0.571191,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.358553,0.379547,0.020994,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.470796,0.892746,0.42195,0,2,0,0,0,0,0,0,False
0.000377,1.609438,0.000607,0.162128,0.655373,0.493245,0,2,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.51112,0.518811,0.007691,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.510912,0.518603,0.007691,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.412388,0.414051,0.001663,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.239659,0.667637,0.427978,0,2,0,0,0,0,0,0,False
0.000679,0.510826,0.000347,0.795677,0.959676,0.163999,0,1,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.666805,0.69445,0.027645,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.721056,0.749117,0.028061,0,3,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.034296,0.334026,0.29973,0,1,0,0,0,0,0,0,False
0.000377,0.510826,0.000193,0.029931,0.760757,0.730825,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.078362,0.971108,0.892746,0,3,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.156724,0.995011,0.838287,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.420703,0.550613,0.129911,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.66535,0.862191,0.196841,0,1,0,0,0,0,0,0,False
0.000604,0.916291,0.000553,0.401995,0.92725,0.525255,0,1,0,0,0,0,0,0,True
0.000151,1.609438,0.000243,0.137601,0.301185,0.163583,0,3,0,0,0,0,0,0,False
0.000906,0.223144,0.000202,0.234878,0.808564,0.573685,0,1,0,0,0,0,0,0,False
0.000528,0.510826,0.00027,0.186032,0.966119,0.780087,0,1,0,0,0,0,0,0,False
0.000302,0.223144,0.000067,0.133652,0.753897,0.620245,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.188526,0.879443,0.690917,0,1,0,0,0,0,0,0,False
0.000226,0.223144,0.000051,0.985866,0.992517,0.006651,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.885055,0.886926,0.001871,1,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.527957,0.528372,0.000416,0,5,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.209104,0.26772,0.058616,0,2,0,0,0,0,0,0,False
0.000679,0.223144,0.000152,0.070464,0.882769,0.812305,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.509042,0.518187,0.009146,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.453336,0.462482,0.009146,0,5,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.881729,0.951777,0.070048,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.185616,0.428185,0.242569,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.06693,0.982332,0.915402,0,1,0,0,0,0,0,0,False
0.000151,0.223144,0.000034,0.532737,0.561214,0.028476,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.282893,0.775722,0.492829,0,2,0,0,0,0,0,0,False
0.000377,1.609438,0.000607,0.235502,0.755768,0.520266,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.689254,0.786323,0.097069,0,4,0,0,0,0,0,0,False
0.000679,1.609438,0.001093,0.13677,0.802952,0.666182,0,2,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.118894,0.435253,0.316358,0,1,0,0,0,0,0,0,False
0.000226,0.510826,0.000116,0.214093,0.724797,0.510705,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.834546,0.887965,0.053419,0,5,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.570983,0.936188,0.365205,0,4,0,0,0,0,0,0,False
0.000604,0.223144,0.000135,0.158179,0.999584,0.841405,0,1,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.032841,0.69258,0.659738,0,2,0,0,0,0,0,0,False
0.000528,0.223144,0.000118,0.112451,0.668884,0.556433,0,1,0,0,0,0,0,0,False
0.000377,0.223144,0.000084,0.127832,0.632301,0.504469,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.373103,0.427354,0.054251,0,1,0,0,0,0,0,0,False
0.000226,0.916291,0.000207,0.082519,0.458533,0.376013,0,3,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.413012,0.562461,0.149449,0,1,0,0,0,0,0,0,False
0.000302,1.609438,0.000486,0.087092,0.291416,0.204323,0,3,0,0,0,0,0,0,False
0.00083,0.510826,0.000424,0.101434,0.970484,0.86905,0,1,0,0,0,0,0,0,False
0.000151,0.916291,0.000138,0.092081,0.77884,0.68676,0,1,0,0,0,0,0,0,False
0.000151,0.510826,0.000077,0.061526,0.430056,0.36853,0,1,0,0,0,0,0,0,False
0.000679,1.609438,0.001093,0.210351,0.778424,0.568073,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.002494,0.332987,0.330493,0,2,0,0,0,0,0,0,False
0.002037,0.916291,0.001867,0.162128,0.655581,0.493453,0,1,0,0,0,0,0,0,False
0.000453,0.916291,0.000415,0.158179,0.999584,0.841405,0,2,0,0,0,0,0,0,False
0.000302,0.916291,0.000277,0.088963,0.76138,0.672417,0,1,0,0,0,0,0,0,False
0.000226,1.609438,0.000364,0.147578,0.867387,0.719809,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.047807,0.68863,0.640823,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.401995,0.92725,0.525255,0,2,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.6984,0.79048,0.092081,0,1,0,0,0,0,0,0,False
0.001283,1.609438,0.002065,0.074413,0.754729,0.680316,0,1,0,0,0,0,0,0,False
0.000679,1.609438,0.001093,0.001039,0.85741,0.856371,5,1,0,0,0,0,0,0,True
0.000906,0.510826,0.000463,0.089586,0.450634,0.361048,0,1,0,0,0,0,0,0,False
0.000151,1.609438,0.000243,0.557265,0.932031,0.374766,0,5,0,0,0,0,0,0,False
